,isa,l1_size,l2_size,num-cpus,mem_type,mem_clock,mem_size,cpu_clock,l3_size
222,0.001768589,-0.038895488,0.54075086,0.60216117,-0.19063771,0.15054429,0.6512176,0.96084404,0.42237997
223,-0.0030184984,-0.038895488,0.54033446,-0.06363082,-0.81960297,-0.8272433,-1.1511757,-1.3842964,-0.99724734
224,-0.0015637875,-0.038895488,0.5403602,-0.22548676,-0.84581757,-0.8455243,-0.09391713,-0.7220768,-0.9954206
225,-0.00016307831,-0.038895488,0.54040647,0.09650171,0.50349236,0.15502429,-0.12032521,0.0448848,-1.003088
226,-0.0011328459,-0.038895488,0.5403552,-0.19895935,-0.058439136,0.029580235,-0.12728131,-0.06309712,-0.95031357
227,-0.0030109882,-0.038895488,0.5404086,-0.054736257,-0.8407296,-0.8511212,-0.11395109,-0.09175587,-0.98971343
228,-0.00058948994,-0.038895488,0.5404208,-0.3962617,-0.13171911,0.15647113,-0.11949229,-0.17698681,-1.005249
229,-0.0012959242,-0.038895488,0.5404295,-0.40459585,-0.1408509,0.1611687,-0.12256312,-0.17788243,-1.0128591
230,-0.0026807785,-0.038895488,0.54037786,-0.22526073,-0.8658911,-0.8578638,-0.09720147,-0.70251906,-1.0023177
231,-0.0039914846,-0.038895488,0.5403646,-0.055851817,-0.83193004,-0.8476386,-1.1900833,-1.419136,-1.0040321
232,-0.0032269955,-0.038895488,0.54035544,-0.0528059,-0.866917,-0.8587954,-1.2017922,-1.429002,-1.0014865
233,-0.004024744,-0.038895488,0.5402975,-0.049383044,-0.83281267,-0.8172457,-1.1358333,-1.3913596,-0.99109745
234,-0.0029929876,-0.038895488,0.5403496,-0.17360699,-0.69439983,-0.650368,-0.5641413,-0.9634081,-0.9751159
235,-0.007059574,-0.038895488,0.5404961,0.590278,0.19387984,0.35836184,0.41620767,-0.3375039,0.36404717
236,-0.0020684004,-0.038895488,0.5406194,-0.26818156,-0.975847,-1.0117738,-0.1722281,-0.86706245,-1.0872495
237,-0.0026051998,-0.038895488,0.54032266,-0.062359095,-0.8270916,-0.8243189,-1.1463621,-1.3723671,-0.9916488
238,0.0025544167,-0.038895488,0.54044425,0.90717804,1.0233815,1.095794,0.33405876,-0.013737917,0.3257903
239,-0.0011924505,-0.038895488,0.5404072,-0.20412683,-0.8757895,-0.8716327,-0.25743008,-0.858991,-1.011534
240,-0.006812811,-0.038895488,0.5404103,0.47303343,0.030120134,0.18294704,0.42373192,-0.5133456,0.3356378
241,-0.0023132563,-0.038895488,0.5404074,-0.38827288,-0.19965518,0.08574569,-0.11077142,-0.23665977,-0.990504
242,-0.0016573668,-0.038895488,0.54039764,-0.056883097,-0.8486961,-0.8388853,-0.10833502,0.05085218,-0.9911114
243,-0.0033966303,-0.038895488,0.5403781,-0.06261337,-0.8414459,-0.8601774,-1.1975799,-1.4186459,-1.0097721
244,-0.004496455,-0.038895488,0.5404453,0.42889345,-0.03848791,0.13704956,0.47716784,-0.61292124,0.3546492
245,-0.0007876158,-0.038895488,0.5403584,0.11184502,0.52380455,0.15576541,-0.113687515,0.058253407,-1.0027828
246,-0.0028036833,-0.038895488,0.54043174,0.27479732,-0.14800072,0.14039779,0.57091403,-1.0005836,0.3392011
247,-0.0020555258,-0.038895488,0.5403893,-0.37308478,-0.14385176,0.14689302,-0.11942029,-0.16334856,-0.9909383
248,-0.0009459257,-0.038895488,0.54033935,-0.054875135,-0.84529555,-0.8268355,-0.1026386,0.063085556,-0.99635947
249,-0.0019152164,-0.038895488,0.54041135,-0.05856526,-0.8373296,-0.85099506,-0.11468983,0.05309522,-1.0023742
250,-0.0013135672,-0.038895488,0.540378,-0.39895344,-0.13468373,0.15989852,-0.11628997,-0.17297912,-1.0015016
251,-0.0021147728,-0.038895488,0.5404062,-0.06400335,-0.83085525,-0.84728384,-0.11403549,-0.06782472,-0.99681747
252,-0.003624916,-0.038895488,0.54034126,-0.19258797,-0.60818803,-0.5038135,-0.84798455,-1.0237026,-0.9875784
253,-0.0010663271,-0.038895488,0.54039943,-0.37206018,-0.10867262,0.15247369,-0.11363089,-0.1627227,-1.0013123
254,-0.0013164282,-0.038895488,0.5403141,-0.062223196,-0.8226621,-0.829389,-1.1437902,-1.3706093,-0.9926027
255,-0.00015079975,-0.038895488,0.5403979,-0.053187966,-0.85023654,-0.8433285,-0.10604119,0.054504752,-1.0006862
256,-0.0031068325,-0.038895488,0.54032993,-0.19207573,-0.8370218,-0.8212315,-0.23744798,-0.85137784,-0.98026526
257,-0.0013233423,-0.038895488,0.5404171,-0.38812888,-0.14508343,0.1536212,-0.114741325,-0.1846838,-0.9962673
258,-0.0022833347,-0.038895488,0.5404743,-0.24929965,-0.9145404,-0.9087322,-0.12568891,-0.7807716,-1.0292594
259,-0.0035163164,-0.038895488,0.5403464,-0.060597777,-0.85855794,-0.8439579,-1.2017581,-1.4255269,-1.0110912
260,-0.0025576353,-0.038895488,0.5403439,-0.059876084,-0.83319783,-0.8340939,-1.160773,-1.3925021,-0.99527025
261,-7.748604e-06,-0.038895488,0.540418,0.1118412,0.5244595,0.15913033,-0.11889303,0.05064559,-1.0072737
262,-0.00042784214,-0.038895488,0.5404191,0.11158776,0.5274497,0.15179074,-0.1181885,0.059153557,-1.0096388
263,-0.0012130737,-0.038895488,0.5404233,0.11885524,0.5281522,0.14891362,-0.12885237,0.056875825,-1.0091345
264,-0.0029854774,-0.038895488,0.5403886,-0.2264489,-0.8624301,-0.8554871,-0.102957726,-0.7296884,-1.0005319
265,-0.0008773804,-0.038895488,0.54038227,-0.057240486,-0.85664284,-0.8416084,-0.11713326,0.049153328,-1.0085828
266,-0.0032993555,-0.038895488,0.5403718,-0.050094843,-0.8683592,-0.8675891,-1.2381661,-1.4571211,-1.0121875
267,-0.0016161203,-0.038895488,0.54028594,-0.05938208,-0.80618227,-0.8112327,-1.1157899,-1.353488,-0.9849081
268,-0.0004348755,-0.038895488,0.54043376,0.11109674,0.52828443,0.15627241,-0.11619151,0.0640676,-1.0072138
269,-0.0025497675,-0.038895488,0.5403627,-0.06362641,-0.84646654,-0.85237443,-1.1939597,-1.4029572,-1.0003033
270,-0.0009863377,-0.038895488,0.5404124,-0.059476137,-0.8762435,-0.8487489,-0.11566758,0.056155324,-1.0122354
271,-0.0028401613,-0.038895488,0.54040086,-0.22098887,-0.86879253,-0.8469138,-0.09761989,-0.7323402,-1.0006557
272,-0.0011092424,-0.038895488,0.5403966,-0.2276839,-0.8660444,-0.85952365,-0.1046412,-0.73562026,-1.0105696
273,-0.0031007528,-0.038895488,0.54037917,-0.05412209,-0.89195824,-0.8694962,-1.2307682,-1.4580877,-1.0144815
274,-0.001120925,-0.038895488,0.5403881,-0.36221695,-0.104358196,0.15062916,-0.116410255,-0.16338325,-0.9982505
275,-0.00054752827,-0.038895488,0.54041076,0.11086571,0.52711356,0.15503359,-0.11729574,0.059589744,-1.011029
276,-0.0002554655,-0.038895488,0.54041445,0.11187887,0.5277628,0.15457559,-0.11965597,0.05911219,-1.0123904
277,-0.003035903,-0.038895488,0.54028606,-0.06549013,-0.8182485,-0.80896807,-1.1426837,-1.3665063,-0.9927083
278,-0.00018048286,-0.038895488,0.5403713,-0.049201965,-0.8339796,-0.8493571,-0.10362363,0.06913364,-0.9914787
279,-0.0020923615,-0.038895488,0.54036665,-0.39329517,-0.13613498,0.15475845,-0.11573446,-0.17366457,-0.99546695
280,-0.0012147427,-0.038895488,0.540437,-0.24053276,0.07187927,0.15885544,-0.11497831,-0.108754754,-1.0030975
281,-0.00049328804,-0.038895488,0.5405835,0.70748365,0.5952805,0.20535088,-0.14225996,0.24909925,0.3675133
282,-0.0009649992,-0.038895488,0.54036903,-0.36695397,-0.103001595,0.15240633,-0.1104213,-0.16058207,-0.9942318
283,-0.0014060736,-0.038895488,0.5403478,-0.22167146,-0.8528577,-0.85222304,-0.09064269,-0.70797217,-0.99583864
284,-0.00071394444,-0.038895488,0.5404035,0.10983336,0.52425706,0.1569128,-0.11656451,0.051642418,-1.0042825
285,0.0065619946,-0.038895488,0.5405226,0.98715174,1.1525812,1.1934204,0.24390483,0.056642175,0.33322835
286,-0.0048205853,-0.038895488,0.540336,-0.06511593,-0.8195727,-0.82472086,-1.159549,-1.3742168,-0.98982346
287,0.0054813623,-0.038895488,0.5406431,-0.099523306,1.1511846,1.2452009,0.2578498,0.7293997,-1.0322797
288,-0.0012862682,-0.038895488,0.54037166,-0.0502671,-0.8313508,-0.8326565,-0.113966584,0.04158044,-0.99526274
289,-0.003242731,-0.038895488,0.5403645,-0.06538606,-0.83873224,-0.84779644,-1.1685209,-1.3992698,-0.99618804
290,-0.0026335716,-0.038895488,0.54041386,-0.23940933,-0.8909608,-0.8923334,-0.11253452,-0.764498,-1.0190282
291,-0.00059092045,-0.038895488,0.54037356,-0.05629325,-0.84994626,-0.84535265,-0.11359322,0.04565561,-1.0026448
292,-0.0032662153,-0.038895488,0.5403563,-0.1331352,-0.8491827,-0.83637154,-0.096936345,-0.3360814,-0.98576987
293,-0.0036844015,-0.038895488,0.540323,-0.05334878,-0.8378266,-0.83404887,-1.1720293,-1.406126,-0.99203444
294,-0.0006904602,-0.038895488,0.54042745,0.11471605,0.52886,0.15310109,-0.12382829,0.057528734,-1.0109994
295,-0.002539754,-0.038895488,0.5403757,-0.4021697,-0.13241267,0.16294777,-0.10932469,-0.16680741,-0.99280095
296,-0.0016801357,-0.038895488,0.54035544,-0.3932799,-0.15612853,0.13333917,-0.14258432,-0.1975832,-0.9866257
297,-0.0015772581,-0.038895488,0.54040015,-0.35253263,-0.08823156,0.16608143,-0.10686135,-0.17060328,-0.98711205
298,-0.0016181469,-0.038895488,0.5404347,-0.41100943,-0.14083529,0.16868114,-0.112445354,-0.19909191,-1.0139961
299,-0.0038503408,-0.038895488,0.5403358,-0.064038515,-0.830377,-0.8343775,-1.1506674,-1.3749876,-0.9948778
300,-0.0013344288,-0.038895488,0.54041183,-0.23586428,-0.87296367,-0.8769212,-0.094624996,-0.7360331,-1.0166876
301,-0.00094509125,-0.038895488,0.5403788,-0.05676067,-0.8652868,-0.8433137,-0.112905264,0.055335402,-1.0040853
302,0.00078868866,-0.038895488,0.54041815,0.117908,0.52870333,0.14880478,-0.12308955,0.05506158,-1.0052149
303,-0.001314044,-0.038895488,0.54037416,-0.39383852,-0.13884711,0.15238333,-0.11587477,-0.17416441,-0.9970795
304,-0.0016314983,-0.038895488,0.540418,-0.23968804,-0.88329685,-0.87319934,-0.10018146,-0.7386379,-1.0154645
305,-0.0030443668,-0.038895488,0.5403501,-0.05674112,-0.856084,-0.8403379,-1.1973534,-1.4336231,-1.0065527
306,-0.00092446804,-0.038895488,0.54037976,-0.05353427,-0.8569679,-0.85163486,-0.11978006,0.05027473,-1.0035152
307,-0.0011302233,-0.038895488,0.5403985,-0.103376865,0.24482739,0.1619587,-0.1176399,-0.051492453,-0.99285054
308,-0.00035595894,-0.038895488,0.5404233,-0.38747752,-0.12374008,0.15896463,-0.11678183,-0.17084146,-1.0035517
309,0.0033932924,-0.038895488,0.54046476,0.9423717,1.0820887,1.1079912,0.23191845,0.064174056,0.28972232
310,-0.0020132065,-0.038895488,0.54050875,0.10124242,0.5680665,0.23097491,-0.10214555,0.12479544,-1.0164232
311,-0.0013244152,-0.038895488,0.54039633,-0.3825779,-0.1331352,0.15536225,-0.115210414,-0.17554033,-0.9968425
312,-0.0015004873,-0.038895488,0.5403465,-0.35648203,-0.13405716,0.14310348,-0.10919988,-0.18740654,-0.9721248
313,-0.0029389858,-0.038895488,0.5403261,-0.05091679,-0.81593144,-0.83447003,-1.135016,-1.3714328,-0.99162304
314,-0.0026162863,-0.038895488,0.5403632,-0.22469783,-0.8346114,-0.8076086,-0.12297666,-0.7461976,-0.9997512
315,-0.0049060583,-0.038895488,0.5403757,-0.05286634,-0.8546964,-0.85221803,-1.1955385,-1.428266,-1.0073876
316,-0.0013308525,-0.038895488,0.54035354,-0.09166479,-0.8895087,-0.8597535,-1.2090731,-1.3945692,-1.0528455
317,-0.0019263029,-0.038895488,0.54033315,-0.08187461,-0.8236662,-0.81626403,-0.92624557,-1.2403896,-0.98379636
318,-0.00015461445,-0.038895488,0.54042363,0.11651087,0.52967894,0.1533587,-0.1170547,0.056608558,-1.0064666
319,-0.0011416674,-0.038895488,0.5404091,-0.22666478,-0.860878,-0.8666042,-0.10333526,-0.7343743,-1.0083067
320,0.0022075176,-0.038895488,0.54061115,0.01855886,0.8786857,0.7520976,0.116310835,0.41619217,-1.0600975
321,-0.004143238,-0.038895488,0.5403223,-0.05395007,-0.8255309,-0.8165461,-1.162775,-1.4088786,-0.9948678
322,-0.0011330843,-0.038895488,0.5403738,-0.057772636,-0.8595711,-0.8444816,-0.11442709,0.052738786,-1.0045695
323,-0.0008523464,-0.038895488,0.54039586,-0.38707054,-0.12839782,0.1547153,-0.11460483,-0.17497349,-1.0000489
324,-0.0020563602,-0.038895488,0.5403662,-0.05891466,-0.8543854,-0.85887015,-1.2146635,-1.4409359,-1.0113857
325,-0.00069642067,-0.038895488,0.5403918,-0.055060387,-0.8653408,-0.8511907,-0.110459566,0.058300853,-1.0048885
326,-0.00256598,-0.038895488,0.540388,-0.15511918,-0.85047245,-0.8462305,-0.09553027,-0.4553579,-0.9912789
327,-0.0019007921,-0.038895488,0.5404016,-0.22946405,-0.8692597,-0.86415386,-0.10083735,-0.7274426,-1.0086563
328,-0.0047929287,-0.038895488,0.5404464,0.25322652,-0.22145939,0.041718245,0.50261915,-0.9101727,0.14621794
329,-0.0026527643,-0.038895488,0.5405021,0.5668038,-0.16324353,0.13905048,0.5642209,0.72016585,0.30855322
330,-0.0016618967,-0.038895488,0.54043365,-0.060287356,0.3046987,0.15266597,-0.118504524,-0.023692608,-1.0123787
331,-0.0030626059,-0.038895488,0.54034114,-0.059128523,-0.83027065,-0.8337978,-1.1573958,-1.3804607,-0.999853
332,-0.0062777996,-0.038895488,0.54051435,0.59257495,0.04090786,0.117127895,0.3375318,-0.0629915,0.3928349
333,-0.0010957718,-0.038895488,0.5404217,0.105251074,0.52158153,0.15459812,-0.11587834,0.05494404,-1.0062423
334,0.0003695488,-0.038895488,0.5404011,-0.14011657,-0.4250642,-0.32092714,-0.14721894,0.036926627,-0.9693903
335,0.00027000904,-0.038895488,0.54041195,-0.0533334,-0.84083295,-0.84659696,-0.10684645,0.03581953,-0.9989797
336,-0.0033667088,-0.038895488,0.5404036,-0.061255336,-0.8611238,-0.8765694,-1.2219999,-1.4507825,-1.0168979
337,-0.002437234,-0.038895488,0.54035664,-0.06815088,-0.8570875,-0.84208155,-1.1893365,-1.4054675,-1.0124793
338,-0.00085389614,-0.038895488,0.54036355,-0.050667167,-0.851956,-0.85365117,-0.10951936,0.056988835,-0.9977225
339,-0.0016758442,-0.038895488,0.5403365,-0.37168026,-0.11136174,0.15407562,-0.10815966,-0.16444957,-0.9855318
340,-0.00031793118,-0.038895488,0.5403849,-0.3859725,-0.13156569,0.16031086,-0.1076684,-0.17523909,-0.99361074
341,-0.001004219,-0.038895488,0.54040563,0.114203095,0.5245434,0.15586329,-0.116826534,0.058531046,-1.0020864
342,-0.0009727478,-0.038895488,0.5404092,-0.06265998,-0.84191,-0.832937,-0.11570203,0.05202663,-1.0078773
343,0.00016403198,-0.038895488,0.54041016,0.10073888,0.51031804,0.15627563,-0.115453124,0.054844737,-1.0005615
344,-0.00046753883,-0.038895488,0.5404147,0.1151911,0.5284101,0.15850472,-0.11576235,0.05583644,-1.005389
345,-2.1457672e-06,-0.038895488,0.54039454,-0.049435973,-0.865214,-0.858076,-0.10696685,0.060997486,-1.0083883
346,0.01277101,-0.038895488,0.5405762,0.9651166,1.1252203,1.1621959,0.2515992,0.022675991,0.31189
347,-0.0024604797,-0.038895488,0.54039097,-0.21462107,-0.8633226,-0.8568158,-0.10697842,-0.6551411,-1.0047557
348,-0.004260421,-0.038895488,0.5406709,0.29667675,-0.3018831,-0.11755741,0.38199508,0.58758605,-0.2395351
349,-0.0022449493,-0.038895488,0.5403755,-0.065630674,-0.8536204,-0.85365915,-1.1906354,-1.4080293,-1.0041742
350,-0.002976656,-0.038895488,0.5406128,0.23808956,-0.45056224,-0.30962884,0.20866406,0.3219453,-0.49209583
351,0.0068483353,-0.038895488,0.54053354,0.95871294,1.1242464,1.15165,0.226336,0.06047094,0.32027423
352,-0.0016880035,-0.038895488,0.5404078,-0.22642684,-0.86297417,-0.8845631,-0.09077823,-0.73037076,-1.0121746
353,-5.507469e-05,-0.038895488,0.540395,-0.052011132,-0.8651719,-0.8486519,-0.108923316,0.05905819,-1.00944
354,-0.00093233585,-0.038895488,0.5403694,-0.05579734,-0.8498572,-0.83321095,-0.11014569,0.049423337,-0.99986804
355,-0.0012602806,-0.038895488,0.5403584,-0.3938321,-0.13653553,0.1584295,-0.113098145,-0.18054724,-0.99332166
356,-0.0032818317,-0.038895488,0.54033315,-0.06244552,-0.84076,-0.8368541,-1.1418316,-1.3723094,-0.9969082
357,-0.0013417006,-0.038895488,0.5404078,-0.24741828,0.05682218,0.15699506,-0.11513257,-0.1246891,-0.99298584
358,-0.0013502836,-0.038895488,0.54041636,0.11132681,0.52167916,0.15188265,-0.1197958,0.04917085,-1.0046539
359,0.0005348921,-0.038895488,0.54045093,-0.058686495,-0.8678365,-0.869136,-0.11706543,0.035878062,-1.0093615
360,-0.002007246,-0.038895488,0.54039645,-0.40335906,-0.12892222,0.16318631,-0.1151613,-0.17126215,-1.0015426
361,-0.00025367737,-0.038895488,0.54044986,0.114070654,0.5310701,0.15170062,-0.12887716,0.0603323,-1.0141633
362,-0.0016821623,-0.038895488,0.54041576,-0.4018935,-0.13503361,0.15978813,-0.1214087,-0.17688811,-1.0103586
363,-0.00078999996,-0.038895488,0.5405023,-0.073351026,-0.89161086,-0.8795192,-0.13475561,0.046500325,-1.0282061
364,-0.005017638,-0.038895488,0.5404382,0.2931198,-0.14610946,0.16599369,0.5680927,-0.9634961,0.3496169
365,-0.0012773275,-0.038895488,0.5404216,0.1095736,0.52729154,0.15339589,-0.11658585,0.06065333,-1.007371
366,-0.00092458725,-0.038895488,0.5403904,-0.23039126,-0.88140786,-0.86906505,-0.09091985,-0.7335417,-1.0139861
367,-6.6161156e-05,-0.038895488,0.54048,-0.4251486,-0.1514144,0.17520857,-0.11402404,-0.1920284,-1.0288956
368,-0.0014516115,-0.038895488,0.540396,-0.38855898,-0.14835012,0.14906585,-0.12318027,-0.1841098,-0.99895287
369,-0.0011644363,-0.038895488,0.54038763,-0.058725834,-0.8589766,-0.86342657,-0.116613746,0.058885694,-1.0067365
370,-0.0016521215,-0.038895488,0.5403867,-0.397166,-0.14300668,0.15330255,-0.11755359,-0.17466724,-1.0008698
371,-0.00060510635,-0.038895488,0.5404129,-0.05330491,-0.8654952,-0.85475767,-0.11590302,0.050931096,-1.0116224
372,-0.0031530857,-0.038895488,0.5403402,-0.06420255,-0.81970084,-0.8389654,-1.1490064,-1.3735373,-0.990325
373,-0.0032685995,-0.038895488,0.5403433,-0.057502985,-0.8377353,-0.8361167,-1.1743021,-1.4083643,-1.0000331
374,-0.0014834404,-0.038895488,0.54043925,-0.30574298,-0.013506293,0.1614579,-0.119246244,-0.14118683,-1.0017238
375,0.0040944815,-0.038895488,0.5405464,1.0032191,1.2020428,1.232543,0.2524352,0.046109557,0.33651924
376,-0.0006017685,-0.038895488,0.54042244,-0.13917446,-0.86145663,-0.861675,-0.10635078,-0.35290706,-0.9932053
377,-0.00013637543,-0.038895488,0.5404551,-0.19859529,-0.8853744,-0.87268496,-0.3217634,-0.9120543,-1.0186508
378,-0.00096166134,-0.038895488,0.54043007,-0.40616298,-0.13811266,0.16080272,-0.122746944,-0.1793909,-1.0107274
379,-0.0023821592,-0.038895488,0.5404031,-0.14617991,-0.8421062,-0.8249043,-0.54513276,-1.0363357,-0.9972882
380,-0.0038169622,-0.038895488,0.5404093,-0.18699145,-0.8440484,-0.8665825,-0.3122877,-0.9016131,-0.995927
381,-0.00094771385,-0.038895488,0.54044354,-0.39962614,-0.14075196,0.15825391,-0.12062085,-0.1815784,-1.0108802
382,-0.0010045767,-0.038895488,0.5403923,-0.05340612,-0.84581053,-0.86708474,-0.112849355,0.0560323,-1.01285
383,-0.00022244453,-0.038895488,0.54038227,-0.05104065,-0.837283,-0.8353325,-0.10056722,0.050518274,-0.9937899
384,-0.0018806458,-0.038895488,0.5403968,-0.22497797,-0.858783,-0.8533002,-0.09580934,-0.7047998,-1.0041118
385,0.00074124336,-0.038895488,0.54054666,0.7137331,0.5830498,0.1999656,-0.08769274,0.24992311,0.3415084
386,0.0013380051,-0.038895488,0.54053104,0.8916389,1.143821,1.171422,0.4190935,-0.113636255,0.32134688
387,-0.0013810396,-0.038895488,0.5403904,-0.39510334,-0.13543856,0.15933633,-0.1202122,-0.17381442,-1.0065114
388,-0.0022363663,-0.038895488,0.54040694,-0.39563513,-0.14188766,0.15841103,-0.1158905,-0.18553853,-1.0028567
389,-0.00064730644,-0.038895488,0.54035187,-0.2170496,-0.8224366,-0.8293792,-0.10991514,-0.7239994,-0.9892701
390,-0.0041573048,-0.038895488,0.540352,-0.071318865,-0.8572849,-0.84616864,-1.1844525,-1.3914027,-1.0073495
391,-0.0022456646,-0.038895488,0.5403844,-0.22360301,-0.85357857,-0.8432704,-0.1114074,-0.7207484,-0.99975264
392,-0.0042951107,-0.038895488,0.540336,-0.06654894,-0.83590865,-0.82787395,-1.133326,-1.3541458,-0.9948472
393,-0.002035737,-0.038895488,0.54034114,-0.37746227,-0.12231922,0.15538287,-0.11165428,-0.17254329,-0.983037
394,-0.0038591623,-0.038895488,0.5404384,-0.2510742,-0.7187145,-0.617996,-0.078881145,-0.6480861,-0.96702826
395,-0.0006761551,-0.038895488,0.54035234,-0.050589323,-0.8468801,-0.8318683,-0.10066998,0.064888954,-0.9947053
396,-8.356571e-05,-0.038895488,0.54041016,0.107908964,0.5267588,0.15483189,-0.1193552,0.060031176,-1.0057278
397,-0.0024733543,-0.038895488,0.54039884,-0.21897471,-0.85726714,-0.8453119,-0.106800914,-0.69529235,-1.0008984
398,-0.0021743774,-0.038895488,0.5405083,0.5964427,-0.052393794,0.1488322,0.35665548,0.62591815,0.34593427
399,-0.007496357,-0.038895488,0.5404035,0.50844383,-0.10261881,0.14743412,0.49730396,-0.37928104,0.34923053
400,-0.0035358667,-0.038895488,0.54036534,-0.058107853,-0.8288213,-0.8234446,-1.1632221,-1.3928924,-0.9987258
401,-0.0017127991,-0.038895488,0.540442,-0.05569601,-0.8664545,-0.8626852,-0.10506916,0.06212282,-1.0078204
402,-0.0017392635,-0.038895488,0.54042387,-0.06798971,-0.8751782,-0.88828504,-1.2284458,-1.4331114,-1.0247464
403,-0.00085282326,-0.038895488,0.54041076,0.112359166,0.5266206,0.15780675,-0.11915755,0.062473655,-1.0044463
404,-0.00082063675,-0.038895488,0.54041076,-0.16907573,-0.8550978,-0.8553928,-0.37151372,-0.9268017,-0.993642
405,-0.0033073425,-0.038895488,0.5403936,-0.20085895,-0.83031976,-0.81421244,-0.10957515,-0.6144885,-0.9944993
406,-0.0034394264,-0.038895488,0.5403842,-0.060133934,-0.8714925,-0.85889184,-1.2261033,-1.4502656,-1.0161388
407,0.009273171,-0.038895488,0.5404912,0.9501622,1.1009746,1.1383667,0.24526668,0.035517216,0.3223307
408,0.00509429,-0.038895488,0.54047644,0.96040237,1.1346877,1.1589394,0.23191619,0.060763836,0.31314468
409,-0.0013307333,-0.038895488,0.54041636,0.107228994,0.52176964,0.1543746,-0.111213565,0.049604535,-1.0104094
410,-0.0013341904,-0.038895488,0.5403913,-0.40083766,-0.15311444,0.15177095,-0.13571,-0.1885395,-1.0066977
411,-0.0012493134,-0.038895488,0.54036725,-0.36409497,-0.22992754,0.035957217,-0.252239,-0.30672836,-0.98840356
412,-0.0006957054,-0.038895488,0.5404085,0.109081864,0.5243062,0.15848684,-0.117635846,0.0544554,-1.0098641
413,-0.0026996136,-0.038895488,0.5404409,-0.33054495,-0.44603014,-0.26631963,-0.10244048,-0.44221485,-1.0001245
414,-0.0027834177,-0.038895488,0.54031146,-0.061384678,-0.8346957,-0.82339406,-1.1699917,-1.4185617,-0.9988352
415,-0.00058972836,-0.038895488,0.5404211,0.11753893,0.5268868,0.15583897,-0.119813085,0.056643844,-1.0036452
416,-0.00083220005,-0.038895488,0.5403898,-0.39987767,-0.13403606,0.16887927,-0.11197233,-0.1861608,-1.0011294
417,-0.0004925728,-0.038895488,0.5404104,0.10904539,0.524052,0.15478599,-0.11545813,0.05733192,-1.0060172
418,-0.00095641613,-0.038895488,0.54042935,-0.4137001,-0.13302505,0.16486967,-0.122202754,-0.18002856,-1.0154791
419,0.00242877,-0.038895488,0.54061365,1.0295913,1.1952972,1.254242,0.3042171,0.042195916,0.3808471
420,-0.002010107,-0.038895488,0.54040205,-0.16804636,-0.85870934,-0.83969474,-0.42459214,-0.966782,-0.9943665
421,-0.001335144,-0.038895488,0.54036367,-0.09816396,-0.8266225,-0.8278041,-0.1124053,-0.1871525,-0.9844178
422,0.00059247017,-0.038895488,0.540606,0.6090561,0.15844142,0.15277886,-0.21194637,0.59497917,0.30678654
423,0.007950902,-0.038895488,0.540573,0.97356415,1.139755,1.1754296,0.23630393,0.056688547,0.32011104
424,-0.00045919418,-0.038895488,0.54038084,-0.053605437,-0.8587003,-0.8542533,-0.109509826,0.05959308,-0.999617
425,-0.001403451,-0.038895488,0.5404006,-0.4064883,-0.13884664,0.15605032,-0.11898577,-0.1700499,-1.0028944
426,-0.0016915798,-0.038895488,0.5403954,-0.052992105,-0.8332583,-0.8509408,-0.11213398,0.05350828,-0.99890864
427,-0.0024861097,-0.038895488,0.5403836,-0.19772255,-0.8539469,-0.8414341,-0.10874236,-0.60599375,-0.9938965
428,0.0016657114,-0.038895488,0.5405688,0.544284,-0.22137892,0.12416065,-0.2511891,0.87349176,0.34643757
429,-0.003469348,-0.038895488,0.54034996,-0.22471714,-0.8496244,-0.8404126,-0.10499573,-0.74091935,-0.992491
430,-0.0009875298,-0.038895488,0.5403631,-0.053791523,-0.8524965,-0.83973825,-0.10635948,0.05763805,-0.9945706
431,0.002644658,-0.038895488,0.54047215,0.93898034,1.1234238,1.1581445,0.34528935,-0.0032993555,0.31818736
432,-0.0030471087,-0.038895488,0.54037416,-0.2748649,-0.48240423,-0.33146858,-0.6630875,-0.6974609,-0.976758
433,-0.0033940077,-0.038895488,0.5404085,-0.0650357,-0.8708501,-0.8699331,-1.2014654,-1.4319835,-1.0201077
434,-0.0015757084,-0.038895488,0.5404142,-0.2245934,-0.8772185,-0.878114,-0.14214826,-0.7727635,-1.0103872
435,-0.0008428097,-0.038895488,0.54038906,-0.048660874,-0.86612093,-0.86310804,-0.10884929,0.057753682,-1.00648
436,-0.0030246973,-0.038895488,0.54036236,-0.056239605,-0.83975637,-0.8412384,-1.167778,-1.399435,-1.0023391
437,-0.001365304,-0.038895488,0.54039073,-0.2173289,-0.8609425,-0.84121335,-0.09415913,-0.72483826,-0.99944365
438,-0.0023298264,-0.038895488,0.5404098,-0.22419786,-0.84643805,-0.8354776,-0.084702015,-0.74505043,-0.9833292
439,-0.003104329,-0.038895488,0.54034317,-0.06161785,-0.82626545,-0.83269763,-1.1637328,-1.3961821,-0.9957329
440,-0.0018918514,-0.038895488,0.5403713,-0.39276648,-0.133358,0.15871847,-0.11985254,-0.17041135,-0.99711716
441,-0.001582861,-0.038895488,0.5403954,-0.40149546,-0.13650095,0.16170955,-0.11941981,-0.183483,-1.0050848
442,-0.0038319826,-0.038895488,0.540362,-0.054754615,-0.84727716,-0.857319,-1.1979091,-1.4267528,-1.0104427
